"","I_all_1825","kappa_value_1c","kappa_value_2c","kappa_value_11","kappa_value_22","kappa_value_12","kappa_value_21","gamma_value_VA","gamma_value_EC"
"4624",2098.56856194847,0.054030166141938,0.054030166141938,0.0401082374126878,0.0401082374126878,0.0401082374126878,0.0401082374126878,0.0287539247578755,0.0287539247578755
"4625",2300.05438208796,0.0309481685294401,0.0309481685294401,0.020404405158977,0.020404405158977,0.020404405158977,0.020404405158977,0.0528136638889089,0.0528136638889089
"4626",1953.4983315049,0.116458619398623,0.116458619398623,0.135615565426751,0.135615565426751,0.135615565426751,0.135615565426751,0.05234648104697,0.05234648104697
"4627",2270.58469253851,0.0360484467185939,0.0360484467185939,0.0203109172848612,0.0203109172848612,0.0203109172848612,0.0203109172848612,0.0488680630788952,0.0488680630788952
"4628",1883.35711884432,0.0814958250917598,0.0814958250917598,0.0864644595560021,0.0864644595560021,0.0864644595560021,0.0864644595560021,0.0234090876283683,0.0234090876283683
"4629",1111.47294322296,0.0672060972638052,0.0672060972638052,0.0957243649300267,0.0957243649300267,0.0957243649300267,0.0957243649300267,0.00385262378321029,0.00385262378321029
"4630",2381.13600704776,0.00852935375191071,0.00852935375191071,0.0126023305087985,0.0126023305087985,0.0126023305087985,0.0126023305087985,0.027074225714081,0.027074225714081
"4631",2163.02070244925,0.0590300243494819,0.0590300243494819,0.0595255487282276,0.0595255487282276,0.0595255487282276,0.0595255487282276,0.0475562084578257,0.0475562084578257
"4632",1573.24255481277,0.178545297993122,0.178545297993122,0.229301948578806,0.229301948578806,0.229301948578806,0.229301948578806,0.0325323720103828,0.0325323720103828
"4633",1381.04797699718,0.173157133042719,0.173157133042719,0.221457947042008,0.221457947042008,0.221457947042008,0.221457947042008,0.0202145725794509,0.0202145725794509
"4634",1253.02579424218,0.144092892118825,0.144092892118825,0.109578597022007,0.109578597022007,0.109578597022007,0.109578597022007,0.0116059335641144,0.0116059335641144
"4635",2262.17158854582,0.0348951825172663,0.0348951825172663,0.0451794844651337,0.0451794844651337,0.0451794844651337,0.0451794844651337,0.043550094349971,0.043550094349971
"4636",337.637000563464,0.0700452244483813,0.0700452244483813,0.0390583891712536,0.0390583891712536,0.0390583891712536,0.0390583891712536,0.00067441197827924,0.00067441197827924
"4637",1812.62230492157,0.168849483714419,0.168849483714419,0.153999969591334,0.153999969591334,0.153999969591334,0.153999969591334,0.0572181510141352,0.0572181510141352
"4638",1602.30625717201,0.0882903780577039,0.0882903780577039,0.108522224716975,0.108522224716975,0.108522224716975,0.108522224716975,0.0130692314869445,0.0130692314869445
"4639",2054.49456265746,0.0496419706687785,0.0496419706687785,0.0520796271432749,0.0520796271432749,0.0520796271432749,0.0520796271432749,0.0214687570708198,0.0214687570708198
"4640",2247.73878349111,0.0244241300023057,0.0244241300023057,0.0143630552997098,0.0143630552997098,0.0143630552997098,0.0143630552997098,0.0226119166580727,0.0226119166580727
"4641",2284.75763338434,0.0314769186359903,0.0314769186359903,0.03067815404668,0.03067815404668,0.03067815404668,0.03067815404668,0.045800103477682,0.045800103477682
"4642",2285.69329368203,0.0270508001531886,0.0270508001531886,0.01946009178065,0.01946009178065,0.01946009178065,0.01946009178065,0.0361699116922216,0.0361699116922216
"4643",2232.54168968566,0.0296605384096236,0.0296605384096236,0.0179843985708243,0.0179843985708243,0.0179843985708243,0.0179843985708243,0.0263966376984818,0.0263966376984818
"4644",2163.08488858661,0.0654939088630003,0.0654939088630003,0.0384325241962828,0.0384325241962828,0.0384325241962828,0.0384325241962828,0.055758623350109,0.055758623350109
"4645",1413.4702838937,0.131801134140314,0.131801134140314,0.145727841650433,0.145727841650433,0.145727841650433,0.145727841650433,0.0146598885140941,0.0146598885140941
"4646",1616.05026676237,0.142700390311842,0.142700390311842,0.178753593710007,0.178753593710007,0.178753593710007,0.178753593710007,0.0257235402396088,0.0257235402396088
"4647",2263.09157855173,0.0360165915561078,0.0360165915561078,0.0205044335263168,0.0205044335263168,0.0205044335263168,0.0205044335263168,0.045283596585514,0.045283596585514
"4648",1366.36022746931,0.189190332926773,0.189190332926773,0.261654070992495,0.261654070992495,0.261654070992495,0.261654070992495,0.0225374829470366,0.0225374829470366
"4649",1815.82118214601,0.178353251110533,0.178353251110533,0.144821859082127,0.144821859082127,0.144821859082127,0.144821859082127,0.0632829064981826,0.0632829064981826
"4650",2401.15344353596,0.0103240618252474,0.0103240618252474,0.00824393047946333,0.00824393047946333,0.00824393047946333,0.00824393047946333,0.0679444937020727,0.0679444937020727
"4651",2034.20550522021,0.0851762812471173,0.0851762812471173,0.117093636055035,0.117093636055035,0.117093636055035,0.117093636055035,0.044428412833903,0.044428412833903
"4652",2204.79017108543,0.0595266895520779,0.0595266895520779,0.0322861653364954,0.0322861653364954,0.0322861653364954,0.0322861653364954,0.064594342241413,0.064594342241413
"4653",2043.2161406644,0.106770121889311,0.106770121889311,0.0594526431377365,0.0594526431377365,0.0594526431377365,0.0594526431377365,0.065255059460667,0.065255059460667
"4654",2052.43734916331,0.0758013116794266,0.0758013116794266,0.0855685339106242,0.0855685339106242,0.0855685339106242,0.0855685339106242,0.0393728110395698,0.0393728110395698
